Airbnb Listing ID,price,latitude,longitude,Meters from chosen location,Location,cluster,centroids,price_currency,size,color,segment
1,0.0,52.36,4.8852,0.0,To visit,1,0,MX 0.0,5.0,#024c6f,To visit
23726706,1779.6800537109375,52.349159240722656,4.978789806365967,6163.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
35815036,2123.47998046875,52.42419052124024,4.956890106201172,7801.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
31553120,3073.989990234375,52.43236923217773,4.918210029602051,7573.0,Airbnb listing,1,0,MX 3073.99,5.0,#024c6f,Mid-range
34745824,1759.4599609375,52.296199798583984,5.012310028076172,11262.0,Airbnb listing,1,0,MX 1759.46,5.0,#024c6f,Mid-range
44586948,3235.780029296875,52.31475067138672,5.030300140380859,10973.0,Airbnb listing,1,0,MX 3235.78,5.0,#024c6f,Mid-range
15801253,1820.1300048828125,52.34506988525391,4.96412992477417,5405.0,Airbnb listing,1,0,MX 1820.13,5.0,#024c6f,Mid-range
19572024,5642.39013671875,52.30738830566406,4.908329963684082,6619.0,Airbnb listing,0,0,MX 5642.39,6.0,#061b2c,Budget
18801518,2831.31005859375,52.33827972412109,4.96442985534668,5790.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
2973384,3741.3701171875,52.30989074707031,4.905280113220215,6313.0,Airbnb listing,0,0,MX 3741.37,5.0,#061b2c,Budget
34985472,2730.18994140625,52.42831039428711,5.042191028594971,12294.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
620821373559767040,2426.840087890625,52.32977294921875,4.937511920928955,5072.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
44174768,1193.18994140625,52.33715057373047,4.951990127563477,5173.0,Airbnb listing,1,0,MX 1193.19,5.0,#024c6f,Mid-range
50888392,3033.5400390625,52.30916976928711,5.038330078125,11765.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
31742664,1799.9000244140625,52.2959098815918,5.01324987411499,11331.0,Airbnb listing,1,0,MX 1799.9,5.0,#024c6f,Mid-range
48864192,7078.27001953125,52.33850860595703,4.99960994720459,7903.0,Airbnb listing,3,0,MX 7078.27,6.0,#3abdf3,Elite
50065812,5561.5,52.272964477539055,4.97010612487793,11627.0,Airbnb listing,0,0,MX 5561.5,6.0,#061b2c,Budget
51340420,5561.5,52.33324813842773,4.938469886779785,4812.0,Airbnb listing,0,0,MX 5561.5,6.0,#061b2c,Budget
50472288,970.7299804687501,52.334228515625,4.926609992980957,4239.0,Airbnb listing,1,0,MX 970.73,5.0,#024c6f,Mid-range
18082644,3033.5400390625,52.34196853637695,4.957079887390137,5149.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
33241584,15005.9404296875,52.38859939575195,4.833310127258301,4726.0,Airbnb listing,2,0,MX 15005.94,6.0,#057ab1,Premium
33241444,4651.43994140625,52.388179779052734,4.833489894866943,4691.0,Airbnb listing,0,1,MX 4651.44,5.0,#061b2c,Budget
630205705302835200,12943.1201171875,52.33047866821289,4.935152053833008,4913.0,Airbnb listing,3,0,MX 12943.12,6.0,#3abdf3,Elite
47709872,4246.9599609375,52.39588928222656,4.876120090484619,3490.0,Airbnb listing,0,0,MX 4246.96,5.0,#061b2c,Budget
35243520,3094.219970703125,52.31303024291992,4.874579906463623,6025.0,Airbnb listing,1,0,MX 3094.22,5.0,#024c6f,Mid-range
2818,990.9600219726561,52.364349365234375,4.943580150604248,3482.0,Airbnb listing,1,0,MX 990.96,5.0,#024c6f,Mid-range
20168,2143.699951171875,52.364070892333984,4.893929958343506,250.0,Airbnb listing,1,0,MX 2143.7,5.0,#024c6f,Mid-range
27886,2548.179931640625,52.38761138916016,4.8918800354003915,2391.0,Airbnb listing,1,0,MX 2548.18,5.0,#024c6f,Mid-range
28871,1516.77001953125,52.36774826049805,4.890920162200928,207.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
29051,1112.300048828125,52.365840911865234,4.891109943389893,92.0,Airbnb listing,1,0,MX 1112.3,5.0,#024c6f,Mid-range
44391,4853.669921875,52.371681213378906,4.91471004486084,1637.0,Airbnb listing,0,0,MX 4853.67,5.0,#061b2c,Budget
49552,4691.8798828125,52.380279541015625,4.890890121459961,1579.0,Airbnb listing,0,0,MX 4691.88,5.0,#061b2c,Budget
50523,2386.389892578125,52.36811065673828,4.882619857788086,699.0,Airbnb listing,1,0,MX 2386.39,5.0,#024c6f,Mid-range
55709,3053.77001953125,52.35811233520508,4.897636890411377,958.0,Airbnb listing,1,0,MX 3053.77,5.0,#024c6f,Mid-range
55868,3013.320068359375,52.3559684753418,4.885119915008545,1231.0,Airbnb listing,1,0,MX 3013.32,5.0,#024c6f,Mid-range
62015,2426.840087890625,52.36431121826172,4.931220054626465,2644.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
80635,1658.3399658203125,52.37828063964844,4.894400119781494,1360.0,Airbnb listing,1,0,MX 1658.34,5.0,#024c6f,Mid-range
82482,2204.3798828125,52.369678497314446,4.881219863891602,856.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
91535,2932.429931640625,52.35773849487305,4.896470069885254,971.0,Airbnb listing,1,0,MX 2932.43,5.0,#024c6f,Mid-range
97221,1294.31005859375,52.348011016845696,4.836390018463135,4303.0,Airbnb listing,1,0,MX 1294.31,5.0,#024c6f,Mid-range
97476,2325.719970703125,52.35665130615234,4.8636298179626465,2218.0,Airbnb listing,1,0,MX 2325.72,5.0,#024c6f,Mid-range
137026,5359.259765625,52.35177993774414,4.906990051269531,1877.0,Airbnb listing,0,0,MX 5359.26,6.0,#061b2c,Budget
162467,3539.139892578125,52.362701416015625,4.856929779052734,2437.0,Airbnb listing,0,0,MX 3539.14,5.0,#061b2c,Budget
168769,1779.6800537109375,52.379558563232415,4.893589973449707,1497.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
169356,3943.610107421875,52.38103866577149,4.883059978485107,1776.0,Airbnb listing,0,0,MX 3943.61,5.0,#061b2c,Budget
171054,2426.840087890625,52.36767959594727,4.866459846496582,1769.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
179528,5460.3798828125,52.34331893920898,4.8948397636413565,2540.0,Airbnb listing,0,0,MX 5460.38,6.0,#061b2c,Budget
188347,2244.820068359375,52.36830139160156,4.854459762573241,2586.0,Airbnb listing,1,0,MX 2244.82,5.0,#024c6f,Mid-range
189754,3438.02001953125,52.37548065185546,4.893980026245117,1047.0,Airbnb listing,1,0,MX 3438.02,5.0,#024c6f,Mid-range
193038,2447.06005859375,52.36056900024414,4.89670991897583,683.0,Airbnb listing,1,0,MX 2447.06,5.0,#024c6f,Mid-range
214531,2325.719970703125,52.37168884277344,4.894460201263428,636.0,Airbnb listing,1,0,MX 2325.72,5.0,#024c6f,Mid-range
219276,6067.08984375,52.36883163452149,4.8874897956848145,449.0,Airbnb listing,0,0,MX 6067.09,6.0,#061b2c,Budget
222516,2406.610107421875,52.36270904541016,4.858749866485596,2315.0,Airbnb listing,1,0,MX 2406.61,5.0,#024c6f,Mid-range
245927,10415.169921875,52.36814880371094,4.886040210723877,487.0,Airbnb listing,3,0,MX 10415.17,6.0,#3abdf3,Elite
247805,2467.280029296875,52.367069244384766,4.873479843139648,1288.0,Airbnb listing,1,0,MX 2467.28,5.0,#024c6f,Mid-range
252080,7786.10009765625,52.369361877441406,4.909629821777344,1225.0,Airbnb listing,3,0,MX 7786.1,6.0,#3abdf3,Elite
254800,6572.68017578125,52.371219635009766,4.882110118865967,900.0,Airbnb listing,0,0,MX 6572.68,6.0,#061b2c,Budget
255809,3680.699951171875,52.34415817260742,4.88709020614624,2467.0,Airbnb listing,0,0,MX 3680.7,5.0,#061b2c,Budget
262394,1779.6800537109375,52.356948852539055,4.852340221405028,2904.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
274688,1779.6800537109375,52.37976837158203,4.855740070343018,2915.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
283170,20951.6796875,52.354351043701165,4.873159885406494,1848.0,Airbnb listing,2,0,MX 20951.68,7.0,#057ab1,Premium
286374,2629.070068359375,52.37725067138672,4.833069801330566,4213.0,Airbnb listing,1,0,MX 2629.07,5.0,#024c6f,Mid-range
286500,3276.22998046875,52.37561035156249,4.900000095367432,1176.0,Airbnb listing,1,0,MX 3276.23,5.0,#024c6f,Mid-range
290701,3256.0,52.37561035156249,4.900000095367432,1176.0,Airbnb listing,1,0,MX 3256.0,5.0,#024c6f,Mid-range
291752,2123.47998046875,52.35179138183594,4.910820007324219,2026.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
304082,2770.639892578125,52.37239074707031,4.896570205688477,754.0,Airbnb listing,1,0,MX 2770.64,5.0,#024c6f,Mid-range
304143,1921.25,52.362300872802734,4.9202799797058105,1941.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
306852,4044.7299804687505,52.35931015014648,4.898439884185791,861.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
307497,18423.73046875,52.36732864379882,4.9205498695373535,1917.0,Airbnb listing,2,0,MX 18423.73,7.0,#057ab1,Premium
307621,2527.949951171875,52.358711242675774,4.896160125732422,862.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
308028,1921.25,52.35971832275391,4.897500038146973,791.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
311124,4550.31982421875,52.37104034423828,4.8771300315856925,1172.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
319985,4671.66015625,52.356689453125,4.901869773864745,1230.0,Airbnb listing,0,0,MX 4671.66,5.0,#061b2c,Budget
327285,4833.4501953125,52.356250762939446,4.893229961395264,1098.0,Airbnb listing,0,0,MX 4833.45,5.0,#061b2c,Budget
331946,4449.2001953125,52.360599517822266,4.8573899269104,2454.0,Airbnb listing,0,0,MX 4449.2,5.0,#061b2c,Budget
343094,2022.3599853515625,52.35715103149414,4.909259796142577,1518.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
350271,7988.33984375,52.361289978027344,4.988450050354004,6545.0,Airbnb listing,3,0,MX 7988.34,6.0,#3abdf3,Elite
357980,4691.8798828125,52.363479614257805,4.876480102539063,1119.0,Airbnb listing,0,0,MX 4691.88,5.0,#061b2c,Budget
366438,2629.070068359375,52.36737823486328,4.89670991897583,326.0,Airbnb listing,1,0,MX 2629.07,5.0,#024c6f,Mid-range
367107,3680.699951171875,52.36262893676758,4.902160167694092,768.0,Airbnb listing,0,0,MX 3680.7,5.0,#061b2c,Budget
367491,3518.909912109375,52.36399841308594,4.878139972686768,995.0,Airbnb listing,0,0,MX 3518.91,5.0,#061b2c,Budget
379885,6006.419921875,52.35464859008789,4.906099796295166,1579.0,Airbnb listing,0,0,MX 6006.42,6.0,#061b2c,Budget
396125,1415.6500244140625,52.37823867797852,4.88532018661499,1431.0,Airbnb listing,1,0,MX 1415.65,5.0,#024c6f,Mid-range
402353,2811.080078125,52.35337829589844,4.934070110321045,3165.0,Airbnb listing,1,0,MX 2811.08,5.0,#024c6f,Mid-range
414865,2224.60009765625,52.3504295349121,4.846759796142577,3555.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
415619,2932.429931640625,52.369049072265625,4.935279846191406,2931.0,Airbnb listing,1,0,MX 2932.43,5.0,#024c6f,Mid-range
437757,2932.429931640625,52.355030059814446,4.905159950256348,1507.0,Airbnb listing,1,0,MX 2932.43,5.0,#024c6f,Mid-range
438089,2608.85009765625,52.36116027832031,4.866079807281494,1869.0,Airbnb listing,1,0,MX 2608.85,5.0,#024c6f,Mid-range
440992,4044.7299804687505,52.341621398925774,4.849049091339111,4010.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
441424,3033.5400390625,52.37281036376953,4.943029880523682,3518.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
445660,1597.6700439453125,52.37001037597656,4.856460094451904,2477.0,Airbnb listing,1,0,MX 1597.67,5.0,#024c6f,Mid-range
446999,2406.610107421875,52.35926818847656,4.86529016494751,1991.0,Airbnb listing,1,0,MX 2406.61,5.0,#024c6f,Mid-range
450767,5743.509765625,52.370059967041016,4.9008097648620605,721.0,Airbnb listing,0,0,MX 5743.51,6.0,#061b2c,Budget
462341,3559.360107421875,52.37390136718751,4.892630100250244,866.0,Airbnb listing,0,0,MX 3559.36,5.0,#061b2c,Budget
481664,2123.47998046875,52.39133834838867,4.890669822692871,2807.0,Airbnb listing,1,0,MX 2123.48,5.0,#024c6f,Mid-range
483779,2022.3599853515625,52.350898742675774,4.832930088043213,4378.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
494433,3235.780029296875,52.368118286132805,4.854219913482666,2601.0,Airbnb listing,1,0,MX 3235.78,5.0,#024c6f,Mid-range
503629,2426.840087890625,52.35430145263672,4.877009868621825,1678.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
505012,6046.8701171875,52.36412048339844,4.887569904327393,395.0,Airbnb listing,0,0,MX 6046.87,6.0,#061b2c,Budget
505650,2831.31005859375,52.35482025146484,4.874380111694336,1753.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
507598,12134.1796875,52.3769416809082,4.880030155181885,1468.0,Airbnb listing,3,0,MX 12134.18,6.0,#3abdf3,Elite
508433,7583.85986328125,52.37165832519531,4.82951021194458,4313.0,Airbnb listing,3,0,MX 7583.86,6.0,#3abdf3,Elite
515088,2426.840087890625,52.396751403808594,4.996029853820801,7816.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
515749,3336.89990234375,52.3590202331543,4.896059989929199,827.0,Airbnb listing,1,0,MX 3336.9,5.0,#024c6f,Mid-range
515921,3336.89990234375,52.35021972656249,4.852499961853027,3234.0,Airbnb listing,1,0,MX 3336.9,5.0,#024c6f,Mid-range
517996,8291.6904296875,52.37826919555664,4.885680198669434,1426.0,Airbnb listing,3,0,MX 8291.69,6.0,#3abdf3,Elite
522471,3640.25,52.37739944458008,4.85099983215332,3077.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
528022,2022.3599853515625,52.39113998413086,4.888460159301758,2796.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
538723,2831.31005859375,52.354000091552734,4.939650058746338,3481.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
549310,4044.7299804687505,52.37126159667969,4.862410068511962,2114.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
553514,1617.8900146484375,52.384441375732415,4.869160175323486,2577.0,Airbnb listing,1,0,MX 1617.89,5.0,#024c6f,Mid-range
556829,2993.10009765625,52.33557891845703,4.868780136108398,3755.0,Airbnb listing,1,0,MX 2993.1,5.0,#024c6f,Mid-range
568005,2831.31005859375,52.35409927368164,4.881499767303467,1527.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
568446,2184.14990234375,52.37078857421875,4.901529788970947,810.0,Airbnb listing,1,0,MX 2184.15,5.0,#024c6f,Mid-range
570753,1516.77001953125,52.34904098510742,4.867650032043457,2535.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
571029,3033.5400390625,52.36759948730469,4.85975980758667,2221.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
575603,4954.7900390625,52.36111831665039,4.894619941711426,576.0,Airbnb listing,0,0,MX 4954.79,5.0,#061b2c,Budget
579851,2507.72998046875,52.39144134521484,4.884359836578369,2869.0,Airbnb listing,1,0,MX 2507.73,5.0,#024c6f,Mid-range
582028,4267.18994140625,52.36021423339844,4.843456745147705,3386.0,Airbnb listing,0,0,MX 4267.19,5.0,#061b2c,Budget
582382,3438.02001953125,52.3944206237793,4.914780139923096,3496.0,Airbnb listing,1,0,MX 3438.02,5.0,#024c6f,Mid-range
588020,6390.669921875,52.369178771972656,4.9131598472595215,1451.0,Airbnb listing,0,0,MX 6390.67,6.0,#061b2c,Budget
590236,2426.840087890625,52.36809158325195,4.854360103607178,2591.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
590681,5965.97021484375,52.34788131713867,4.850599765777588,3487.0,Airbnb listing,0,0,MX 5965.97,6.0,#061b2c,Budget
606871,3256.0,52.3762092590332,4.870749950408936,1849.0,Airbnb listing,1,0,MX 3256.0,5.0,#024c6f,Mid-range
608432,2163.929931640625,52.38199615478516,4.888583183288574,1785.0,Airbnb listing,1,0,MX 2163.93,5.0,#024c6f,Mid-range
613088,1759.4599609375,52.41016006469727,4.963689804077148,6885.0,Airbnb listing,1,0,MX 1759.46,5.0,#024c6f,Mid-range
613110,1213.4200439453125,52.36368179321289,4.979400157928467,5914.0,Airbnb listing,1,0,MX 1213.42,5.0,#024c6f,Mid-range
623123,9100.6396484375,52.362468719482415,4.865340232849121,1881.0,Airbnb listing,3,0,MX 9100.64,6.0,#3abdf3,Elite
627188,2406.610107421875,52.38199615478516,4.888583183288574,1785.0,Airbnb listing,1,0,MX 2406.61,5.0,#024c6f,Mid-range
627213,2022.3599853515625,52.350940704345696,4.8855199813842765,1750.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
633585,2527.949951171875,52.34917831420898,4.891970157623291,1883.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
634170,2204.3798828125,52.383880615234375,4.865620136260985,2684.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
635019,3033.5400390625,52.37860107421875,4.849480152130127,3227.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
653459,4853.669921875,52.322368621826165,4.8602399826049805,5332.0,Airbnb listing,0,0,MX 4853.67,5.0,#061b2c,Budget
654931,1901.02001953125,52.37166976928711,4.894800186157227,639.0,Airbnb listing,1,0,MX 1901.02,5.0,#024c6f,Mid-range
655216,2143.699951171875,52.37097930908203,4.8943400382995605,557.0,Airbnb listing,1,0,MX 2143.7,5.0,#024c6f,Mid-range
658063,2952.64990234375,52.36188125610352,4.876939773559569,1149.0,Airbnb listing,1,0,MX 2952.65,5.0,#024c6f,Mid-range
660856,5561.5,52.355098724365234,4.932620048522949,2994.0,Airbnb listing,0,0,MX 5561.5,6.0,#061b2c,Budget
664697,1759.4599609375,52.38536834716797,4.90241003036499,2247.0,Airbnb listing,1,0,MX 1759.46,5.0,#024c6f,Mid-range
667305,2952.64990234375,52.41878128051758,4.893970012664794,5858.0,Airbnb listing,1,0,MX 2952.65,5.0,#024c6f,Mid-range
679838,7988.33984375,52.36716079711913,4.904620170593262,839.0,Airbnb listing,3,0,MX 7988.34,6.0,#3abdf3,Elite
683431,1516.77001953125,52.345569610595696,4.896200180053711,2299.0,Airbnb listing,1,0,MX 1516.77,5.0,#024c6f,Mid-range
685990,1435.8800048828125,52.38296127319336,4.837860107421875,4149.0,Airbnb listing,1,0,MX 1435.88,5.0,#024c6f,Mid-range
689623,2426.840087890625,52.373699188232415,4.925809860229492,2421.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
690757,3781.820068359375,52.374000549316406,4.899020195007324,986.0,Airbnb listing,0,0,MX 3781.82,5.0,#061b2c,Budget
693675,1921.25,52.35924911499024,4.851399898529053,2886.0,Airbnb listing,1,0,MX 1921.25,5.0,#024c6f,Mid-range
702120,2750.409912109375,52.383838653564446,4.873030185699463,2369.0,Airbnb listing,1,0,MX 2750.41,5.0,#024c6f,Mid-range
702894,4853.669921875,52.374488830566406,4.847620010375977,3179.0,Airbnb listing,0,0,MX 4853.67,5.0,#061b2c,Budget
705509,2224.60009765625,52.35314941406249,4.872560024261475,1972.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
708528,2811.080078125,52.35536956787109,4.89477014541626,1205.0,Airbnb listing,1,0,MX 2811.08,5.0,#024c6f,Mid-range
713577,1658.3399658203125,52.35673141479492,4.907780170440674,1477.0,Airbnb listing,1,0,MX 1658.34,5.0,#024c6f,Mid-range
716107,2426.840087890625,52.36462020874024,4.868239879608153,1648.0,Airbnb listing,1,0,MX 2426.84,5.0,#024c6f,Mid-range
719623,3154.889892578125,52.38283920288086,4.890069961547852,1867.0,Airbnb listing,1,0,MX 3154.89,5.0,#024c6f,Mid-range
721291,1456.0999755859375,52.37752151489258,4.87086009979248,1935.0,Airbnb listing,1,0,MX 1456.1,5.0,#024c6f,Mid-range
728144,4327.85986328125,52.36111831665039,4.89631986618042,616.0,Airbnb listing,0,0,MX 4327.86,5.0,#061b2c,Budget
728145,5864.85009765625,52.35343933105469,4.895400047302246,1424.0,Airbnb listing,0,0,MX 5864.85,6.0,#061b2c,Budget
729317,2345.93994140625,52.36051940917969,4.895679950714111,661.0,Airbnb listing,1,1,MX 2345.94,5.0,#024c6f,Mid-range
730916,1719.010009765625,52.37310028076172,4.868589878082275,1793.0,Airbnb listing,1,0,MX 1719.01,5.0,#024c6f,Mid-range
733654,3033.5400390625,52.37097930908203,4.922699928283691,2128.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
740616,2002.1400146484373,52.3625602722168,4.910799980163574,1311.0,Airbnb listing,1,0,MX 2002.14,5.0,#024c6f,Mid-range
741043,10010.7001953125,52.37654113769531,4.870029926300049,1910.0,Airbnb listing,3,0,MX 10010.7,6.0,#3abdf3,Elite
742160,17918.140625,52.36865997314453,4.92071008682251,1944.0,Airbnb listing,2,0,MX 17918.14,7.0,#057ab1,Premium
744659,2244.820068359375,52.35659027099609,4.908269882202148,1511.0,Airbnb listing,1,0,MX 2244.82,5.0,#024c6f,Mid-range
746067,2750.409912109375,52.38294982910156,4.8872599601745605,1904.0,Airbnb listing,1,0,MX 2750.41,5.0,#024c6f,Mid-range
747847,1213.4200439453125,52.36130905151367,4.851900100708008,2800.0,Airbnb listing,1,0,MX 1213.42,5.0,#024c6f,Mid-range
754020,4024.5,52.34828948974609,4.910470008850098,2331.0,Airbnb listing,0,0,MX 4024.5,5.0,#061b2c,Budget
754613,5055.91015625,52.372661590576165,4.904560089111328,1102.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
755431,2527.949951171875,52.37065887451172,4.874050140380859,1344.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
758475,2022.3599853515625,52.36827087402344,4.87106990814209,1467.0,Airbnb listing,1,0,MX 2022.36,5.0,#024c6f,Mid-range
759060,6572.68017578125,52.36753845214844,4.887330055236816,378.0,Airbnb listing,0,0,MX 6572.68,6.0,#061b2c,Budget
759299,4550.31982421875,52.36114883422852,4.852089881896973,2791.0,Airbnb listing,0,0,MX 4550.32,5.0,#061b2c,Budget
759402,3640.25,52.36651992797852,4.8785400390625,941.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
761411,1253.8699951171875,52.401641845703125,4.951059818267822,5610.0,Airbnb listing,1,0,MX 1253.87,5.0,#024c6f,Mid-range
768274,4631.2099609375,52.38854980468751,4.885210037231444,2542.0,Airbnb listing,0,0,MX 4631.21,5.0,#061b2c,Budget
768737,2204.3798828125,52.37823867797852,4.868259906768799,2122.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
771217,5055.91015625,52.340911865234375,4.848020076751709,4115.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
771343,2366.159912109375,52.37641143798828,4.883029937744141,1310.0,Airbnb listing,1,0,MX 2366.16,5.0,#024c6f,Mid-range
771758,1354.97998046875,52.34984970092773,4.835780143737793,4248.0,Airbnb listing,1,0,MX 1354.98,5.0,#024c6f,Mid-range
775655,2730.18994140625,52.37025833129882,4.899310111999512,659.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
776288,2447.06005859375,52.3554801940918,4.872779846191406,1780.0,Airbnb listing,1,0,MX 2447.06,5.0,#024c6f,Mid-range
778820,2224.60009765625,52.35982131958008,4.856349945068359,2545.0,Airbnb listing,1,0,MX 2224.6,5.0,#024c6f,Mid-range
780674,3013.320068359375,52.368549346923835,4.9076600074768075,1072.0,Airbnb listing,1,0,MX 3013.32,5.0,#024c6f,Mid-range
782254,8069.22998046875,52.37142181396484,4.890359878540039,606.0,Airbnb listing,3,0,MX 8069.23,6.0,#3abdf3,Elite
785432,4044.7299804687505,52.368560791015625,4.8989601135253915,523.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
794322,3256.0,52.37047958374024,4.903850078582764,917.0,Airbnb listing,1,0,MX 3256.0,5.0,#024c6f,Mid-range
800723,3033.5400390625,52.368839263916016,4.861269950866699,2134.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
801544,3235.780029296875,52.35205078125,4.90266990661621,1712.0,Airbnb listing,1,0,MX 3235.78,5.0,#024c6f,Mid-range
802052,2730.18994140625,52.364761352539055,4.909249782562256,1155.0,Airbnb listing,1,0,MX 2730.19,5.0,#024c6f,Mid-range
805330,5035.68017578125,52.34725189208984,4.893410205841064,2098.0,Airbnb listing,0,0,MX 5035.68,5.0,#061b2c,Budget
816940,4044.7299804687505,52.35322952270508,4.854209899902344,2962.0,Airbnb listing,0,0,MX 4044.73,5.0,#061b2c,Budget
818085,3377.35009765625,52.37670135498047,4.891900062561035,1178.0,Airbnb listing,1,0,MX 3377.35,5.0,#024c6f,Mid-range
818881,2467.280029296875,52.36122894287109,4.896190166473389,601.0,Airbnb listing,1,0,MX 2467.28,5.0,#024c6f,Mid-range
834233,2527.949951171875,52.37271881103516,4.90418004989624,1087.0,Airbnb listing,1,0,MX 2527.95,5.0,#024c6f,Mid-range
835627,3640.25,52.36899185180664,4.916069984436035,1640.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
847093,3033.5400390625,52.360698699951165,4.859910011291504,2286.0,Airbnb listing,1,0,MX 3033.54,5.0,#024c6f,Mid-range
851044,3053.77001953125,52.34024810791016,4.84660005569458,4236.0,Airbnb listing,1,0,MX 3053.77,5.0,#024c6f,Mid-range
853645,16178.91015625,52.353271484375,4.887030124664307,1473.0,Airbnb listing,2,0,MX 16178.91,7.0,#057ab1,Premium
854328,5055.91015625,52.37261962890625,4.873419761657715,1477.0,Airbnb listing,0,0,MX 5055.91,6.0,#061b2c,Budget
862411,3640.25,52.38138961791992,4.885409832000732,1764.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
865328,2831.31005859375,52.355838775634766,4.874010086059569,1692.0,Airbnb listing,1,0,MX 2831.31,5.0,#024c6f,Mid-range
870225,3640.25,52.35261917114258,4.8996801376342765,1580.0,Airbnb listing,0,0,MX 3640.25,5.0,#061b2c,Budget
874076,2811.080078125,52.36136245727539,4.890488147735596,544.0,Airbnb listing,1,0,MX 2811.08,5.0,#024c6f,Mid-range
874340,1779.6800537109375,52.423789978027344,4.888510227203369,6419.0,Airbnb listing,1,0,MX 1779.68,5.0,#024c6f,Mid-range
874688,7260.27978515625,52.35894012451172,4.911709785461426,1535.0,Airbnb listing,3,0,MX 7260.28,6.0,#3abdf3,Elite
877702,3438.02001953125,52.36048889160156,4.889820098876953,649.0,Airbnb listing,1,0,MX 3438.02,5.0,#024c6f,Mid-range
879986,2204.3798828125,52.34180068969727,4.910659790039063,2975.0,Airbnb listing,1,0,MX 2204.38,5.0,#024c6f,Mid-range
884329,2972.8701171875,52.34307861328125,4.788886070251465,7481.0,Airbnb listing,1,0,MX 2972.87,5.0,#024c6f,Mid-range
